tid,cid,column,value,label
20897,5, Never-married, Never-married,-1
20898,4, 13,,1
20899,10, 2174, 0,-1
20900,1, State-gov,eir tvaP,1
20901,4, 13, 12,-1
20902,10, 2174,V 0,1
20903,3, Bachelors, HS-grad,-1
20904,6, Adm-clerical, Prof-specialtyK,1
20905,6, Adm-clerical, Adm-clerical,-1
20906,2, 77516,701 506,1
20907,2, 77516, 342121,-1
20908,11, 0,,1
20909,7, Not-in-family, Husband,-1
20910,8, White,,1
20911,13, United-States, United-States,-1
20912,1, State-gov,p Private,1
20913,4, 13, 9,-1
20914,5, Never-married,O Married-civ-spouse,1
20915,7, Not-in-family, Not-in-family,-1
20916,5, Never-married,,1
20917,8, White, White,-1
20918,11, 0,Y 0,1
20919,3, Bachelors, HS-grad,-1
20920,12, 40, 45I,1
20921,14, <=50K, <=50K,-1
20922,13, United-States,i-dsantetUe St,1
20923,6, Adm-clerical, Other-service,-1
20924,9, Male, FemaleL,1
20925,1, State-gov, Private,-1
20926,9, Male,lM ae,1
20927,14, <=50K, >50K,-1
20928,1, State-gov,i Private,1
20929,11, 0, 0,-1
20930,3, Bachelors, HS-gradO,1
20931,9, Male, Male,-1
20932,8, White,J White,1
20933,9, Male, Female,-1
20934,12, 40,,1
20935,7, Not-in-family, Unmarried,-1
20936,14, <=50K,e >50K,1
20937,4, 13, 10,-1
20938,8, White,x White,1
20939,6, Adm-clerical, Craft-repair,-1
20940,10, 2174, 0l,1
20941,8, White, Black,-1
20942,8, White,,1
20943,9, Male, Male,-1
20944,7, Not-in-family,Ocw l-nhid,1
20945,1, State-gov, Private,-1
20946,8, White, WhiteD,1
20947,9, Male, Male,-1
20948,8, White,i hWet,1
20949,4, 13, 10,-1
20950,7, Not-in-family,,1
20951,14, <=50K, <=50K,-1
20952,2, 77516,,1
20953,1, State-gov, Private,-1
20954,13, United-States,,1
20955,8, White, White,-1
20956,2, 77516,3691 29,1
20957,5, Never-married, Married-spouse-absent,-1
20958,3, Bachelors,J HS-grad,1
20959,13, United-States, United-States,-1
20960,5, Never-married, Married-civ-spousel,1
20961,13, United-States, United-States,-1
20962,9, Male,,1
20963,13, United-States, United-States,-1
20964,2, 77516,W 109609,1
20965,2, 77516, 184402,-1
20966,2, 77516, 224640v,1
20967,1, State-gov, Private,-1
20968,3, Bachelors,,1
20969,8, White, White,-1
20970,12, 40,d 35,1
20971,12, 40, 40,-1
20972,3, Bachelors,d-a HgSr,1
20973,3, Bachelors, HS-grad,-1
20974,0,39,63C,1
20975,5, Never-married, Never-married,-1
20976,4, 13, 9,1
20977,4, 13, 14,-1
20978,14, <=50K,=5K 0<,1
20979,11, 0, 0,-1
20980,3, Bachelors,,1
20981,10, 2174, 4865,-1
20982,7, Not-in-family,,1
20983,0,39,47,-1
20984,2, 77516,T 194690,1
20985,7, Not-in-family, Wife,-1
20986,5, Never-married,,1
20987,8, White, White,-1
20988,2, 77516, 250647W,1
20989,0,39,60,-1
20990,1, State-gov,k Private,1
20991,12, 40, 60,-1
20992,6, Adm-clerical,b Prof-specialty,1
20993,10, 2174, 0,-1
20994,11, 0,O 1504,1
20995,9, Male, Male,-1
20996,14, <=50K, <=50Kk,1
20997,13, United-States, United-States,-1
20998,5, Never-married,,1
20999,4, 13, 10,-1
21000,7, Not-in-family,,1
21001,11, 0, 0,-1
21002,13, United-States, United-StatesT,1
21003,0,39,47,-1
21004,0,39,15,1
21005,5, Never-married, Never-married,-1
21006,4, 13,i 10,1
21007,8, White, White,-1
21008,8, White,,1
21009,2, 77516, 255503,-1
21010,4, 13,,1
21011,8, White, White,-1
21012,14, <=50K,K> 05,1
21013,0,39,53,-1
21014,6, Adm-clerical,,1
21015,14, <=50K, >50K,-1
21016,9, Male,,1
21017,13, United-States, United-States,-1
21018,6, Adm-clerical, Craft-repairk,1
21019,10, 2174, 0,-1
21020,7, Not-in-family, Not-in-familyE,1
21021,11, 0, 0,-1
21022,4, 13,,1
21023,4, 13, 13,-1
21024,4, 13,,1
21025,9, Male, Female,-1
21026,2, 77516,H 358668,1
21027,2, 77516, 90668,-1
21028,10, 2174,t 0,1
21029,12, 40, 40,-1
21030,11, 0, 0,1
21031,14, <=50K, <=50K,-1
21032,12, 40, 50m,1
21033,7, Not-in-family, Husband,-1
21034,10, 2174, 0X,1
21035,12, 40, 40,-1
21036,11, 0,,1
21037,6, Adm-clerical, Craft-repair,-1
21038,0,39,,1
21039,12, 40, 55,-1
21040,11, 0, 0,1
21041,11, 0, 0,-1
21042,0,39,,1
21043,1, State-gov, Self-emp-inc,-1
21044,2, 77516,,1
21045,6, Adm-clerical, Sales,-1
21046,8, White, hteWi,1
21047,9, Male, Female,-1
21048,10, 2174,d 0,1
21049,11, 0, 0,-1
21050,6, Adm-clerical,lmiErcena e-axga,1
21051,0,39,27,-1
21052,7, Not-in-family,adnriUmer ,1
21053,2, 77516, 131425,-1
21054,5, Never-married,droice Dv,1
21055,3, Bachelors, HS-grad,-1
21056,0,39,20z,1
21057,2, 77516, 172479,-1
21058,10, 2174,I 0,1
21059,6, Adm-clerical, Exec-managerial,-1
21060,0,39,38V,1
21061,2, 77516, 86625,-1
21062,9, Male,Me la,1
21063,0,39,42,-1
21064,2, 77516, 364657O,1
21065,11, 0, 0,-1
21066,11, 0, 0P,1
21067,6, Adm-clerical, Exec-managerial,-1
21068,2, 77516,,1
21069,9, Male, Male,-1
21070,3, Bachelors,,1
21071,8, White, Black,-1
21072,14, <=50K,5=K< 0,1
21073,12, 40, 24,-1
21074,14, <=50K,v <=50K,1
21075,11, 0, 0,-1
21076,3, Bachelors, Hrg-Sda,1
21077,10, 2174, 0,-1
21078,9, Male,leFeam ,1
21079,2, 77516, 99127,-1
21080,3, Bachelors,b HS-grad,1
21081,11, 0, 0,-1
21082,4, 13, 9,1
21083,5, Never-married, Married-civ-spouse,-1
21084,4, 13, 9,1
21085,7, Not-in-family, Husband,-1
21086,9, Male,J Male,1
21087,1, State-gov, Private,-1
21088,7, Not-in-family,sabunHd ,1
21089,5, Never-married, Married-civ-spouse,-1
21090,13, United-States,r Mexico,1
21091,8, White, White,-1
21092,5, Never-married, DivorcedI,1
21093,7, Not-in-family, Own-child,-1
21094,6, Adm-clerical,ocepi pscn-Mtih-an,1
21095,8, White, Black,-1
21096,7, Not-in-family,q Husband,1
21097,8, White, White,-1
21098,10, 2174,,1
21099,7, Not-in-family, Own-child,-1
21100,14, <=50K,Z <=50K,1
21101,7, Not-in-family, Husband,-1
21102,9, Male, MaleO,1
21103,5, Never-married, Married-civ-spouse,-1
21104,9, Male,,1
21105,10, 2174, 0,-1
21106,4, 13,I 8,1
21107,2, 77516, 158200,-1
21108,5, Never-married,p Divorced,1
21109,14, <=50K, <=50K,-1
21110,2, 77516,4 51810,1
21111,7, Not-in-family, Not-in-family,-1
21112,9, Male,K Male,1
21113,7, Not-in-family, Wife,-1
21114,1, State-gov,,1
21115,12, 40, 40,-1
21116,9, Male, Femalet,1
21117,8, White, White,-1
21118,0,39,,1
21119,12, 40, 40,-1
21120,1, State-gov,c-Sofle -ntme-pin,1
21121,2, 77516, 71733,-1
21122,9, Male,,1
21123,3, Bachelors, Some-college,-1
21124,3, Bachelors,,1
21125,9, Male, Female,-1
21126,0,39,52,1
21127,6, Adm-clerical, Prof-specialty,-1
21128,14, <=50K,Y <=50K,1
21129,6, Adm-clerical, Tech-support,-1
21130,11, 0, 0Q,1
21131,10, 2174, 0,-1
21132,4, 13,,1
21133,9, Male, Male,-1
21134,5, Never-married,,1
21135,14, <=50K, <=50K,-1
21136,12, 40,,1
21137,14, <=50K, <=50K,-1
21138,4, 13,9 ,1
21139,2, 77516, 176862,-1
21140,13, United-States,eiUt tsSndt-ea,1
21141,5, Never-married, Married-civ-spouse,-1
21142,6, Adm-clerical, Exec-managerialu,1
21143,2, 77516, 306183,-1
21144,8, White,,1
21145,4, 13, 9,-1
21146,12, 40, 99l,1
21147,6, Adm-clerical, Transport-moving,-1
21148,13, United-States,,1
21149,9, Male, Male,-1
21150,5, Never-married,e-rcMiedupisr- soav,1
21151,7, Not-in-family, Unmarried,-1
21152,6, Adm-clerical, SalesB,1
21153,2, 77516, 219042,-1
21154,14, <=50K,,1
21155,7, Not-in-family, Husband,-1
21156,5, Never-married, Never-marriedA,1
21157,13, United-States, Taiwan,-1
21158,9, Male, MaleN,1
21159,10, 2174, 0,-1
21160,11, 0, 0,1
21161,13, United-States, United-States,-1
21162,11, 0, 0o,1
21163,4, 13, 10,-1
21164,3, Bachelors,S a-rHdg,1
21165,1, State-gov, Local-gov,-1
21166,4, 13,,1
21167,13, United-States, United-States,-1
21168,11, 0,p 0,1
21169,11, 0, 0,-1
21170,1, State-gov,,1
21171,14, <=50K, >50K,-1
21172,11, 0,o 0,1
21173,7, Not-in-family, Husband,-1
21174,5, Never-married, SeparatedV,1
21175,8, White, White,-1
21176,4, 13,,1
21177,10, 2174, 0,-1
21178,12, 40,k 40,1
21179,9, Male, Female,-1
21180,11, 0,0 ,1
21181,9, Male, Male,-1
21182,12, 40,53 ,1
21183,2, 77516, 375170,-1
21184,1, State-gov, PrivateG,1
21185,2, 77516, 420054,-1
21186,12, 40,,1
21187,0,39,46,-1
21188,4, 13,Q 13,1
21189,10, 2174, 0,-1
21190,8, White,,1
21191,4, 13, 13,-1
21192,10, 2174,,1
21193,13, United-States, United-States,-1
21194,1, State-gov,ervit aP,1
21195,11, 0, 0,-1
21196,12, 40,40 ,1
21197,3, Bachelors, Some-college,-1
21198,5, Never-married,op-d-uria Meesrisvc,1
21199,9, Male, Male,-1
21200,14, <=50K,0 5K>,1
21201,4, 13, 10,-1
21202,5, Never-married,iMvd--ruapcei sreos,1
21203,6, Adm-clerical, Craft-repair,-1
21204,6, Adm-clerical,,1
21205,3, Bachelors, Masters,-1
21206,0,39,26,1
21207,4, 13, 9,-1
21208,1, State-gov,,1
21209,13, United-States, United-States,-1
21210,5, Never-married,C Never-married,1
21211,1, State-gov, Private,-1
21212,0,39,,1
21213,6, Adm-clerical, Exec-managerial,-1
21214,2, 77516, 194995Y,1
21215,2, 77516, 345969,-1
21216,11, 0, 0f,1
21217,10, 2174, 0,-1
21218,14, <=50K,0K> 5,1
21219,10, 2174, 0,-1
21220,9, Male,m Female,1
21221,4, 13, 10,-1
21222,9, Male, Femalel,1
21223,5, Never-married, Married-civ-spouse,-1
21224,0,39,62B,1
21225,13, United-States, ?,-1
21226,10, 2174,0 ,1
21227,7, Not-in-family, Unmarried,-1
21228,12, 40,,1
21229,5, Never-married, Never-married,-1
21230,9, Male, aeMl,1
21231,6, Adm-clerical, Transport-moving,-1
21232,12, 40,,1
21233,11, 0, 0,-1
21234,7, Not-in-family,,1
21235,8, White, White,-1
21236,5, Never-married, DivorcedM,1
21237,6, Adm-clerical, Other-service,-1
21238,2, 77516, 269518,1
21239,3, Bachelors, Prof-school,-1
21240,13, United-States,,1
21241,10, 2174, 0,-1
21242,2, 77516,4614 00,1
21243,8, White, White,-1
21244,0,39,40w,1
21245,8, White, White,-1
21246,9, Male,,1
21247,12, 40, 40,-1
21248,12, 40,,1
21249,0,39,32,-1
21250,6, Adm-clerical,e Adm-clerical,1
21251,6, Adm-clerical, Prof-specialty,-1
21252,6, Adm-clerical,,1
21253,1, State-gov, Private,-1
21254,12, 40,04 ,1
21255,14, <=50K, <=50K,-1
21256,4, 13, 9,1
21257,14, <=50K, >50K,-1
21258,2, 77516,,1
21259,14, <=50K, >50K,-1
21260,12, 40,r 40,1
21261,4, 13, 10,-1
21262,5, Never-married, Married-civ-spoused,1
21263,14, <=50K, <=50K,-1
21264,2, 77516,A 495982,1
21265,5, Never-married, Never-married,-1
21266,5, Never-married,W Married-civ-spouse,1
21267,0,39,33,-1
21268,13, United-States,,1
21269,12, 40, 45,-1
21270,5, Never-married, Married-civ-spousex,1
21271,13, United-States, United-States,-1
21272,6, Adm-clerical,Aea-clc dmlri,1
21273,6, Adm-clerical, ?,-1
21274,10, 2174, 0Y,1
21275,9, Male, Male,-1
21276,7, Not-in-family,i Own-child,1
21277,14, <=50K, <=50K,-1
21278,14, <=50K,F >50K,1
21279,5, Never-married, Married-civ-spouse,-1
21280,14, <=50K, >50Kl,1
21281,0,39,65,-1
21282,13, United-States,,1
21283,7, Not-in-family, Own-child,-1
21284,5, Never-married, Married-civ-spouseu,1
21285,2, 77516, 256504,-1
21286,1, State-gov, PrivateT,1
21287,9, Male, Male,-1
21288,5, Never-married,idec orvD,1
21289,0,39,53,-1
21290,14, <=50K, >50KF,1
21291,4, 13, 14,-1
21292,5, Never-married, Divorcedd,1
21293,9, Male, Female,-1
21294,0,39,z23,1
21295,6, Adm-clerical, Prof-specialty,-1
21296,14, <=50K,=0< 5K,1
21297,0,39,25,-1
21298,4, 13,,1
21299,10, 2174, 0,-1
21300,7, Not-in-family,feW i,1
21301,4, 13, 13,-1
21302,10, 2174,g 0,1
21303,0,39,32,-1
21304,14, <=50K,D <=50K,1
21305,0,39,20,-1
21306,11, 0,,1
21307,3, Bachelors, 12th,-1
21308,8, White, WhiteI,1
21309,1, State-gov, Private,-1
21310,1, State-gov,,1
21311,10, 2174, 0,-1
21312,4, 13,P 10,1
21313,5, Never-married, Married-civ-spouse,-1
21314,10, 2174,j 0,1
21315,4, 13, 9,-1
21316,14, <=50K,,1
21317,12, 40, 10,-1
21318,5, Never-married, Never-marriedV,1
21319,5, Never-married, Married-civ-spouse,-1
21320,0,39,34j,1
21321,1, State-gov, Self-emp-not-inc,-1
21322,2, 77516,P 257405,1
21323,8, White, White,-1
21324,12, 40, 50f,1
21325,8, White, White,-1
21326,7, Not-in-family,aHus ndb,1
21327,3, Bachelors, Some-college,-1
21328,10, 2174, 0o,1
21329,13, United-States, United-States,-1
21330,11, 0,,1
21331,4, 13, 9,-1
21332,4, 13,13 ,1
21333,1, State-gov, Private,-1
21334,3, Bachelors,,1
21335,8, White, White,-1
21336,5, Never-married,d Divorced,1
21337,3, Bachelors, Some-college,-1
21338,2, 77516,,1
21339,12, 40, 40,-1
21340,9, Male,H Male,1
21341,11, 0, 0,-1
21342,10, 2174,0 ,1
21343,6, Adm-clerical, Prof-specialty,-1
21344,11, 0,0 ,1
21345,12, 40, 62,-1
21346,14, <=50K,K0> 5,1
21347,7, Not-in-family, Own-child,-1
21348,0,39,L34,1
21349,0,39,18,-1
21350,3, Bachelors,,1
21351,1, State-gov, Private,-1
21352,11, 0,0 ,1
21353,10, 2174, 0,-1
21354,4, 13,,1
21355,7, Not-in-family, Husband,-1
21356,12, 40,,1
21357,1, State-gov, Private,-1
21358,1, State-gov,C Private,1
21359,10, 2174, 0,-1
21360,3, Bachelors,h 9t,1
21361,8, White, White,-1
21362,12, 40,50 ,1
21363,12, 40, 50,-1
21364,11, 0,P 0,1
21365,8, White, White,-1
21366,2, 77516, 162678D,1
21367,8, White, White,-1
21368,9, Male,P Male,1
21369,10, 2174, 0,-1
21370,14, <=50K, <=50Ki,1
21371,12, 40, 55,-1
21372,2, 77516, 188186z,1
21373,7, Not-in-family, Husband,-1
21374,3, Bachelors,Z Bachelors,1
21375,3, Bachelors, Assoc-voc,-1
21376,4, 13,O 10,1
21377,0,39,35,-1
21378,13, United-States,v United-States,1
21379,3, Bachelors, 7th-8th,-1
21380,1, State-gov,,1
21381,1, State-gov, Local-gov,-1
21382,13, United-States,f United-States,1
21383,7, Not-in-family, Own-child,-1
21384,11, 0,D 0,1
21385,1, State-gov, Private,-1
21386,6, Adm-clerical,,1
21387,7, Not-in-family, Own-child,-1
21388,10, 2174, 0,1
21389,11, 0, 0,-1
21390,4, 13,L 9,1
21391,14, <=50K, >50K,-1
21392,11, 0, 0H,1
21393,0,39,22,-1
21394,13, United-States,eiae ttsSUdtn-,1
21395,11, 0, 0,-1
21396,13, United-States,,1
21397,10, 2174, 0,-1
21398,7, Not-in-family, Not-in-familyn,1
21399,10, 2174, 0,-1
21400,2, 77516,,1
21401,6, Adm-clerical, Exec-managerial,-1
21402,6, Adm-clerical,trfarpaiC- er,1
21403,2, 77516, 238959,-1
21404,4, 13, 9W,1
21405,3, Bachelors, Some-college,-1
21406,0,39,,1
21407,5, Never-married, Married-civ-spouse,-1
21408,12, 40,,1
21409,1, State-gov, ?,-1
21410,2, 77516,B 206052,1
21411,12, 40, 40,-1
21412,13, United-States, United-StatesD,1
21413,11, 0, 0,-1
21414,7, Not-in-family,e Husband,1
21415,2, 77516, 92486,-1
21416,7, Not-in-family,,1
21417,9, Male, Male,-1
21418,7, Not-in-family,,1
21419,2, 77516, 142964,-1
21420,11, 0,C 0,1
21421,12, 40, 50,-1
21422,0,39,26L,1
21423,1, State-gov, Local-gov,-1
21424,0,39,d55,1
21425,10, 2174, 0,-1
21426,7, Not-in-family,Hdanus b,1
21427,11, 0, 1602,-1
21428,3, Bachelors,I Masters,1
21429,14, <=50K, >50K,-1
21430,2, 77516, 330719,1
21431,9, Male, Female,-1
21432,13, United-States, United-StatesD,1
21433,7, Not-in-family, Unmarried,-1
21434,11, 0,,1
21435,6, Adm-clerical, Other-service,-1
21436,2, 77516, 124651n,1
21437,3, Bachelors, HS-grad,-1
21438,10, 2174, 0p,1
21439,3, Bachelors, Assoc-acdm,-1
21440,7, Not-in-family,V Unmarried,1
21441,5, Never-married, Never-married,-1
21442,10, 2174, 0,1
21443,11, 0, 0,-1
21444,12, 40,,1
21445,8, White, White,-1
21446,14, <=50K,=K< 50,1
21447,9, Male, Male,-1
21448,1, State-gov,,1
21449,14, <=50K, <=50K,-1
21450,9, Male,e Mal,1
21451,9, Male, Male,-1
21452,10, 2174, 0t,1
21453,3, Bachelors, HS-grad,-1
21454,2, 77516,Q 256240,1
21455,2, 77516, 210275,-1
21456,4, 13,c 10,1
21457,10, 2174, 0,-1
21458,9, Male,,1
21459,1, State-gov, Private,-1
21460,7, Not-in-family,af-mNlo -itiyn,1
21461,4, 13, 13,-1
21462,11, 0, 0e,1
21463,6, Adm-clerical, Craft-repair,-1
21464,5, Never-married,j Married-civ-spouse,1
21465,8, White, White,-1
21466,12, 40,,1
21467,4, 13, 14,-1
21468,0,39,N58,1
21469,0,39,55,-1
21470,3, Bachelors, HS-gradj,1
21471,8, White, White,-1
21472,13, United-States, United-Statesc,1
21473,7, Not-in-family, Not-in-family,-1
21474,14, <=50K,P >50K,1
21475,10, 2174, 14344,-1
21476,7, Not-in-family,t Own-child,1
21477,6, Adm-clerical, Adm-clerical,-1
21478,3, Bachelors,grSad -H,1
21479,6, Adm-clerical, Craft-repair,-1
21480,4, 13,b 9,1
21481,11, 0, 0,-1
21482,9, Male, FemaleQ,1
21483,0,39,19,-1
21484,0,39,40V,1
21485,10, 2174, 0,-1
21486,9, Male, Maleu,1
21487,11, 0, 0,-1
21488,10, 2174,,1
21489,13, United-States, United-States,-1
21490,10, 2174,,1
21491,14, <=50K, <=50K,-1
21492,7, Not-in-family, HusbandK,1
21493,14, <=50K, <=50K,-1
21494,10, 2174,M 0,1
21495,0,39,23,-1
21496,0,39,46P,1
21497,12, 40, 40,-1
21498,3, Bachelors,,1
21499,7, Not-in-family, Not-in-family,-1
21500,10, 2174,0 ,1
21501,10, 2174, 0,-1
21502,9, Male,f Male,1
21503,7, Not-in-family, Not-in-family,-1
21504,2, 77516,55536 ,1
21505,8, White, White,-1
21506,14, <=50K, <K5=0,1
21507,7, Not-in-family, Unmarried,-1
21508,3, Bachelors,s 4t-th1,1
21509,13, United-States, United-States,-1
21510,10, 2174,K 0,1
21511,0,39,32,-1
21512,1, State-gov,k Local-gov,1
21513,14, <=50K, >50K,-1
21514,11, 0, 0,1
21515,6, Adm-clerical, ?,-1
21516,3, Bachelors,,1
21517,3, Bachelors, Some-college,-1
21518,11, 0,i 0,1
21519,0,39,29,-1
21520,13, United-States,,1
21521,7, Not-in-family, Unmarried,-1
21522,9, Male,,1
21523,11, 0, 0,-1
21524,11, 0,,1
21525,8, White, White,-1
21526,0,39,46B,1
21527,11, 0, 0,-1
21528,0,39,47c,1
21529,9, Male, Male,-1
21530,2, 77516, 199655s,1
21531,2, 77516, 98756,-1
21532,10, 2174,0 ,1
21533,8, White, Black,-1
21534,10, 2174,0 ,1
21535,6, Adm-clerical, Prof-specialty,-1
21536,11, 0, 0G,1
21537,5, Never-married, Married-civ-spouse,-1
21538,14, <=50K,l <=50K,1
21539,5, Never-married, Divorced,-1
21540,0,39,72,1
21541,12, 40, 25,-1
21542,12, 40,e 40,1
21543,2, 77516, 113948,-1
21544,13, United-States, United-StatesU,1
21545,5, Never-married, Never-married,-1
21546,1, State-gov,r Self-emp-not-inc,1
21547,2, 77516, 117299,-1
21548,11, 0,N 0,1
21549,14, <=50K, <=50K,-1
21550,9, Male,h Male,1
21551,3, Bachelors, Some-college,-1
21552,11, 0,,1
21553,10, 2174, 0,-1
21554,6, Adm-clerical,q Adm-clerical,1
21555,2, 77516, 188774,-1
21556,8, White,ih Wet,1
21557,5, Never-married, Never-married,-1
21558,8, White,hi Wet,1
21559,13, United-States, United-States,-1
21560,0,39,56,1
21561,4, 13, 13,-1
21562,3, Bachelors,slrch oeaB,1
21563,0,39,41,-1
21564,0,39,I28,1
21565,11, 0, 0,-1
21566,5, Never-married, dDericov,1
21567,10, 2174, 0,-1
21568,3, Bachelors, Masterss,1
21569,3, Bachelors, HS-grad,-1
21570,13, United-States, United-StatesC,1
21571,8, White, White,-1
21572,8, White,ehW it,1
21573,4, 13, 12,-1
21574,8, White,W ithe,1
21575,5, Never-married, Married-civ-spouse,-1
21576,8, White,A White,1
21577,7, Not-in-family, Husband,-1
21578,3, Bachelors, Assoc-acdmK,1
21579,9, Male, Female,-1
21580,10, 2174, 0J,1
21581,2, 77516, 186183,-1
21582,6, Adm-clerical, SalesS,1
21583,1, State-gov, Private,-1
21584,7, Not-in-family, Not-in-familyr,1
21585,6, Adm-clerical, ?,-1
21586,7, Not-in-family,yn -tf-ioNlima,1
21587,8, White, White,-1
21588,9, Male,,1
21589,6, Adm-clerical, Exec-managerial,-1
21590,9, Male,T Female,1
21591,11, 0, 0,-1
21592,5, Never-married,rri-mveaNre de,1
21593,3, Bachelors, Some-college,-1
21594,4, 13,j 9,1
21595,4, 13, 12,-1
21596,2, 77516,I 423616,1
21597,1, State-gov, Private,-1
21598,9, Male,,1
21599,11, 0, 0,-1
21600,13, United-States,,1
21601,7, Not-in-family, Husband,-1
21602,2, 77516,,1
21603,2, 77516, 331609,-1
21604,5, Never-married,aer sp-isrevuMid-oc,1
21605,8, White, White,-1
21606,11, 0,,1
21607,0,39,29,-1
21608,12, 40, 50U,1
21609,6, Adm-clerical, Transport-moving,-1
21610,3, Bachelors,b Assoc-voc,1
21611,8, White, White,-1
21612,3, Bachelors,B Some-college,1
21613,3, Bachelors, Bachelors,-1
21614,14, <=50K, <=50Kn,1
21615,5, Never-married, Divorced,-1
21616,12, 40,4 0,1
21617,5, Never-married, Married-civ-spouse,-1
21618,10, 2174, 0M,1
21619,9, Male, Male,-1
21620,2, 77516,11 0519,1
21621,5, Never-married, Married-civ-spouse,-1
21622,10, 2174, 0,1
21623,8, White, White,-1
21624,9, Male,,1
21625,10, 2174, 0,-1
21626,0,39,a30,1
21627,6, Adm-clerical, Tech-support,-1
21628,6, Adm-clerical,,1
21629,11, 0, 0,-1
21630,6, Adm-clerical, ?K,1
21631,11, 0, 0,-1
21632,9, Male,,1
21633,9, Male, Male,-1
21634,3, Bachelors,I Assoc-voc,1
21635,13, United-States, Portugal,-1
21636,14, <=50K,=<5K0 ,1
21637,13, United-States, United-States,-1
21638,9, Male, Femalea,1
21639,2, 77516, 152503,-1
21640,6, Adm-clerical,,1
21641,0,39,46,-1
21642,9, Male,x Female,1
21643,2, 77516, 254285,-1
21644,3, Bachelors,F Some-college,1
21645,6, Adm-clerical, Prof-specialty,-1
21646,8, White, Whitep,1
21647,9, Male, Male,-1
21648,6, Adm-clerical,N Exec-managerial,1
21649,11, 0, 0,-1
21650,10, 2174,427 1,1
21651,0,39,31,-1
21652,11, 0,,1
21653,2, 77516, 190748,-1
21654,13, United-States, United-Statesh,1
21655,6, Adm-clerical, Farming-fishing,-1
21656,7, Not-in-family,sd banHu,1
21657,7, Not-in-family, Husband,-1
21658,12, 40,4 0,1
21659,3, Bachelors, HS-grad,-1
21660,12, 40,,1
21661,6, Adm-clerical, Other-service,-1
21662,13, United-States,dsietantUe St-,1
21663,5, Never-married, Married-civ-spouse,-1
21664,13, United-States,GmOlgact)n-y-(VU-uuSeUSIit ,1
21665,2, 77516, 42293,-1
21666,7, Not-in-family, Own-childM,1
21667,6, Adm-clerical, Craft-repair,-1
21668,12, 40, 04,1
21669,13, United-States, United-States,-1
21670,7, Not-in-family, HusbandS,1
21671,0,39,55,-1
21672,11, 0,t 0,1
21673,13, United-States, United-States,-1
21674,0,39,,1
21675,5, Never-married, Divorced,-1
21676,14, <=50K,,1
21677,6, Adm-clerical, Other-service,-1
21678,13, United-States,tntiaUdse-te S,1
21679,2, 77516, 319768,-1
21680,12, 40,55 ,1
21681,10, 2174, 0,-1
21682,3, Bachelors, HS-gradF,1
21683,4, 13, 9,-1
21684,6, Adm-clerical,I Craft-repair,1
21685,6, Adm-clerical, ?,-1
21686,2, 77516,,1
21687,12, 40, 75,-1
21688,0,39,72,1
21689,9, Male, Female,-1
21690,11, 0, 0,1
21691,12, 40, 40,-1
21692,3, Bachelors, Bachelorsj,1
21693,12, 40, 22,-1
21694,5, Never-married, Married-civ-spouseE,1
21695,1, State-gov, Federal-gov,-1
21696,8, White, Wethi,1
21697,10, 2174, 0,-1
21698,1, State-gov, Privates,1
21699,11, 0, 0,-1
21700,4, 13,,1
21701,4, 13, 10,-1
21702,0,39,e34,1
21703,7, Not-in-family, Husband,-1
21704,2, 77516,,1
21705,1, State-gov, Private,-1
21706,14, <=50K, <=50KH,1
21707,9, Male, Female,-1
21708,1, State-gov, Privatel,1
21709,13, United-States, United-States,-1
21710,4, 13,q 9,1
21711,10, 2174, 0,-1
21712,6, Adm-clerical,,1
21713,10, 2174, 0,-1
21714,8, White,,1
